R,R_se,misses,ghosts,dups,AP,RO_recall,harm_rate,malicious_accept,benefit_rate,accept_rate,soft_frac,quarantine_frac,family,knob,condition
7.0517042417508735,0.16954317780290332,2.117142857142857,1.37,0.10428571428571429,0.6951296995480912,0.6636192524872278,0.25139146567717996,0.09328621908127209,0.9673438389975318,0.7139899673540887,0.08989569233219205,0.01855243251851262,gate_4action,0.8,collusion
8.86824641964512,0.19857552907048057,1.8357142857142856,2.474285714285714,0.14857142857142858,0.6288166228305141,0.7082549072331272,0.3782467532467532,0.23498233215547704,0.9979115245870515,0.784059240385381,0.0,0.0,gate_umarg,0.95,collusion
8.772435312380475,0.2015241051574706,1.8285714285714285,2.4371428571428573,0.15142857142857144,0.6319248467344926,0.7090615756923905,0.34763450834879406,0.19081272084805653,0.9994304157964686,0.7740265944740823,0.0,0.0,gate_usolo,0.95,collusion
7.5004999151286755,0.1800543117761015,2.03,1.65,0.11714285714285715,0.6898607321194135,0.677601505781124,0.29336734693877553,0.14169611307420496,0.9870894247199544,0.7467951270005574,0.08822358468030894,0.03726411338482363,gate_4action,0.95,collusion
10.666887743870348,0.21860472249682378,2.5285714285714285,2.7328571428571427,0.09,0.5394862708818803,0.6692659317020705,0.4839981447124304,0.4441696113074205,0.9363964306056579,0.7284019428298432,0.0,0.0,cad_like,,collusion
11.261448387929477,0.208547938095435,3.967142857142857,1.78,0.037142857142857144,0.4198844685605299,0.37832750739446086,0.27666975881261596,0.25265017667844525,0.41959369660148094,0.3747909865435146,0.0,0.0,robosac_like,,collusion
11.659392778718885,0.220507271744519,3.6914285714285713,2.092857142857143,0.05,0.44040522401459353,0.4011831137402528,0.34717068645640076,0.31908127208480563,0.4326941332827036,0.4244764710566128,0.0,0.0,mate_like,,collusion
14.564252444961923,0.25162658640511126,3.8457142857142856,2.6614285714285715,0.08,0.3703492181303708,0.3794030653401452,0.6590909090909091,1.0,0.6821720144294665,0.69010271518433,0.0,0.0,geom_consensus,,collusion
4.397057261990203,0.1257929510164241,1.7285714285714286,0.32,0.0,0.7867970046221001,0.7222371605270234,0.003478664192949907,0.0049469964664310955,0.603189671539776,0.3494704992435703,0.0,0.0,oracle_greedy,,collusion
11.437927727453662,0.16971063619750562,6.16,0.3414285714285714,0.0,0.2787777986740049,0.0005377789728421619,0.0,0.0,0.0,0.0,0.0,0.0,ego_only,,collusion
14.77799796726223,0.26338998127474844,1.8242857142857143,4.61,0.15,0.52363031638194,0.7095993546652326,1.0,1.0,1.0,1.0,0.0,0.0,naive_lf,,collusion
